CONTOUR-LINE z=0.200000 
-7.846715 -3.753910 
-7.586027 -3.806048 
-7.299270 -3.832117 
-7.038582 -3.832117 
-6.751825 -3.832117 
-6.465068 -3.832117 
-6.204380 -3.884254 
-5.943691 -3.910323 
-5.683003 -3.936392 
-5.422315 -3.962461 
-5.135558 -4.014598 
-4.874870 -4.092805 
-4.614182 -4.118874 
-4.327425 -4.144943 
-4.040668 -4.144943 
-3.779979 -4.144943 
-3.519291 -4.092805 
-3.232534 -3.988530 
-2.971846 -3.936392 
-2.711158 -3.858186 
-2.476538 -3.727841 
-2.215850 -3.571429 
-1.955162 -3.362878 
-1.746611 -3.154327 
-1.564129 -2.945777 
-1.329510 -2.711157 
-1.199166 -2.476538 
-1.016684 -2.241919 
-0.860271 -2.007299 
-0.755996 -1.746611 
-0.677789 -1.485923 
-0.573514 -1.225235 
-0.547445 -0.938478 
-0.521376 -0.651721 
-0.521376 -0.312826 
-0.521376 -0.026069 
-0.521376 0.260688 
-0.625652 0.547445 
-0.703858 0.808133 
-0.755996 1.068822 
-0.834202 1.329510 
-0.938478 1.590198 
-1.199166 1.955162 
-1.407716 2.137643 
-1.590198 2.372263 
-1.746611 2.606882 
-1.955162 2.789364 
-2.163712 2.945777 
-2.398332 3.102190 
-2.659020 3.206465 
-2.893639 3.336809 
-3.154327 3.467153 
CONTOUR-LINE z=2.600000 
-4.874870 3.388947 
-5.161627 3.388947 
-5.422315 3.336809 
-5.683003 3.310740 
-5.969760 3.258603 
-6.256517 3.206465 
-6.543274 3.076121 
-6.830031 3.023983 
-7.090720 2.919708 
-7.351408 2.841501 
-7.612096 2.737226 
-7.872784 2.580813 
-8.081335 2.398332 
-8.289886 2.215850 
-8.394160 1.955162 
-8.472367 1.694473 
-8.576642 1.433785 
-8.706986 1.199166 
-8.811262 0.938478 
-8.915537 0.651721 
-8.993744 0.391032 
-9.045881 0.104275 
-9.045881 -0.208551 
-9.045881 -0.495308 
-9.045881 -0.808133 
-9.019813 -1.068822 
-8.967674 -1.355579 
-8.837331 -1.694473 
-8.706986 -1.929093 
-8.576642 -2.163712 
-8.394160 -2.398332 
-8.159541 -2.528676 
-7.898853 -2.685089 
-7.664234 -2.815433 
-7.403545 -2.919708 
-7.142857 -2.997915 
-6.856100 -3.076121 
-6.569343 -3.180396 
-6.282586 -3.284672 
-6.021898 -3.362878 
-5.709072 -3.388947 
-5.422315 -3.441084 
-5.161627 -3.493222 
-4.874870 -3.493222 
-4.614182 -3.493222 
-4.353493 -3.493222 
-4.092805 -3.493222 
-3.779979 -3.493222 
-3.493222 -3.441084 
-3.206465 -3.362878 
-2.919708 -3.258603 
-2.606882 -3.154327 
-2.372263 -2.971846 
-2.163712 -2.789364 
-1.981230 -2.580813 
-1.824818 -2.372263 
-1.694473 -2.111575 
-1.564129 -1.876955 
-1.511992 -1.616267 
-1.433785 -1.355579 
-1.355579 -1.094890 
-1.277372 -0.834202 
-1.199166 -0.573514 
-1.173097 -0.260688 
-1.147028 0.026069 
-1.147028 0.312826 
-1.147028 0.625652 
-1.147028 0.938478 
-1.225235 1.199166 
-1.355579 1.485923 
-1.485923 1.720542 
-1.642336 1.955162 
-1.850886 2.137643 
-2.111575 2.320125 
-2.346194 2.476538 
-2.580813 2.659020 
-2.841501 2.841501 
-3.102190 2.997915 
-3.362878 3.154327 
-3.623566 3.206465 
-3.884254 3.232534 
-4.171011 3.284672 
-4.431700 3.336809 
-4.692388 3.362878 
CONTOUR-LINE z=1.400000 
4.770595 3.336809 
4.457768 3.336809 
4.197080 3.232534 
3.962461 3.076121 
3.675704 2.841501 
3.415016 2.659020 
3.154327 2.424400 
2.867570 2.189781 
2.632951 2.007299 
2.450469 1.772680 
2.241919 1.511992 
2.059437 1.225235 
1.876955 0.938478 
1.746611 0.677789 
1.642336 0.417101 
1.616267 0.130344 
1.590198 -0.208551 
1.642336 -0.547445 
1.772680 -0.808133 
1.929093 -1.068822 
2.163712 -1.277372 
2.372263 -1.485923 
2.632951 -1.642336 
2.919708 -1.824818 
3.180396 -2.007299 
3.493222 -2.163712 
3.753910 -2.267987 
4.066736 -2.372263 
4.405631 -2.424400 
4.770595 -2.502607 
5.057352 -2.528676 
5.370177 -2.554744 
5.656934 -2.554744 
5.969760 -2.554744 
6.308655 -2.554744 
6.569343 -2.554744 
6.908238 -2.554744 
7.273201 -2.450469 
7.612096 -2.372263 
8.003128 -2.241919 
8.289886 -2.111575 
8.576642 -1.955162 
8.837331 -1.798749 
9.098019 -1.668405 
9.358707 -1.407716 
9.515120 -1.173097 
9.645464 -0.886340 
9.775808 -0.573514 
9.827946 -0.312826 
9.827946 0.026069 
9.827946 0.391032 
9.827946 0.703858 
9.801877 0.964546 
9.723671 1.277372 
9.619395 1.538060 
9.462982 1.824818 
9.306569 2.033368 
9.124087 2.294056 
8.915537 2.502607 
8.680918 2.711157 
8.394160 2.893639 
8.081335 3.128258 
7.846715 3.258603 
7.507821 3.388947 
7.168926 3.519291 
6.882169 3.597497 
6.569343 3.701773 
6.308655 3.753910 
5.969760 3.779979 
5.656934 3.806048 
5.370177 3.806048 
5.031282 3.806048 
4.953076 3.467153 
