CONTOUR-LINE z=0.200000 
-9.984359 -9.202294 
-10.297185 -9.071950 
-10.583941 -8.967674 
-10.948905 -8.733055 
-11.261731 -8.420229 
-11.470282 -8.159541 
-11.704901 -7.768509 
-11.887383 -7.403545 
-12.122002 -6.986444 
-12.252346 -6.517205 
-12.408759 -6.256517 
-12.539104 -5.787278 
-12.617310 -5.396246 
-12.721585 -5.057352 
-12.799791 -4.744525 
-12.851929 -4.405631 
-12.877998 -4.040668 
-12.930136 -3.727841 
-13.008342 -3.388947 
-13.060480 -3.102190 
-13.112617 -2.737226 
-13.164755 -2.476538 
-13.269031 -2.163712 
-13.347237 -1.903024 
-13.503650 -1.642336 
-13.686131 -1.407716 
-13.894682 -1.225235 
-14.129301 -1.068822 
-14.285714 -0.860271 
CONTOUR-LINE z=0.100000 
-8.185610 0.208551 
-8.420229 0.078206 
-8.602711 -0.208551 
-8.733055 -0.469239 
-8.889468 -0.703858 
-8.967674 -0.964546 
-8.993744 -1.277372 
-9.045881 -1.590198 
-9.045881 -1.955162 
-9.045881 -2.267987 
-8.967674 -2.580813 
-8.837331 -2.893639 
-8.654849 -3.154327 
-8.394160 -3.467153 
-8.185610 -3.649635 
-7.898853 -3.858186 
-7.638165 -3.988530 
-7.325339 -4.066736 
-7.012513 -4.171011 
-6.751825 -4.171011 
-6.465068 -4.171011 
-6.204380 -4.092805 
-5.943691 -3.936392 
-5.709072 -3.753910 
-5.552659 -3.545360 
-5.344109 -3.232534 
-5.187696 -2.971846 
-5.083420 -2.711157 
-5.057352 -2.424400 
-5.005214 -2.137643 
-4.979145 -1.876955 
-4.979145 -1.590198 
-4.979145 -1.303441 
-4.979145 -0.990615 
-5.005214 -0.729927 
-5.083420 -0.469239 
-5.187696 -0.208551 
-5.344109 0.000000 
-5.630866 0.130344 
-5.917623 0.234619 
-6.204380 0.312826 
-6.465068 0.338895 
-6.725756 0.391032 
-7.064651 0.391032 
-7.351408 0.391032 
-7.612096 0.391032 
CONTOUR-LINE z=0.100000 
2.971846 4.431700 
2.711158 4.301355 
2.528676 4.092805 
2.372263 3.858186 
2.215850 3.623566 
2.085506 3.362878 
2.033368 3.050052 
1.981230 2.737226 
1.981230 2.450469 
2.085506 2.189781 
2.267987 1.929093 
2.502607 1.720542 
2.763295 1.564129 
2.997915 1.433785 
3.284672 1.329510 
3.623566 1.277372 
3.884254 1.277372 
4.171011 1.277372 
4.457768 1.277372 
4.718457 1.355579 
4.953076 1.590198 
5.161627 1.824818 
5.291971 2.059437 
5.396246 2.320125 
5.396246 2.580813 
5.396246 2.893639 
5.344109 3.180396 
5.213764 3.441084 
5.057352 3.675704 
4.848801 3.858186 
4.640250 4.066736 
4.379562 4.171011 
4.144943 4.327425 
3.858186 4.405631 
3.597497 4.457768 
CONTOUR-LINE z=0.100000 
-1.485923 0.417101 
-1.746611 0.286757 
-1.981230 0.104275 
-2.215850 -0.078206 
-2.450469 -0.208551 
-2.685089 -0.364964 
-2.919708 -0.547445 
-3.102190 -0.755996 
-3.284672 -1.016684 
-3.388947 -1.355579 
-3.467153 -1.616267 
-3.519291 -1.903024 
-3.571429 -2.189781 
-3.571429 -2.476538 
-3.597497 -2.737226 
-3.597497 -3.050052 
-3.571429 -3.336809 
-3.388947 -3.597497 
-3.232534 -3.858186 
-3.023983 -4.092805 
-2.737226 -4.353493 
-2.528676 -4.562044 
-2.267987 -4.770594 
-1.929093 -4.979145 
-1.694473 -5.109489 
-1.433785 -5.213764 
-1.068822 -5.370177 
-0.677789 -5.474452 
-0.391032 -5.578728 
-0.104275 -5.630866 
0.260688 -5.709072 
0.651721 -5.735141 
1.042753 -5.813347 
1.433785 -5.839416 
1.694473 -5.865485 
1.981230 -5.865485 
2.267987 -5.865485 
2.632951 -5.839416 
2.893639 -5.709072 
3.154327 -5.500521 
3.467153 -5.291971 
3.675704 -5.031282 
3.832117 -4.692388 
3.962461 -4.353493 
4.014598 -4.066736 
4.066736 -3.753910 
4.066736 -3.493222 
4.092805 -3.206465 
4.092805 -2.893639 
4.092805 -2.580813 
4.066736 -2.267987 
3.988530 -1.981230 
3.858186 -1.668405 
3.727842 -1.355579 
3.571429 -1.147028 
3.362878 -0.938478 
3.128259 -0.703858 
2.893639 -0.547445 
2.659020 -0.391032 
2.424400 -0.260688 
2.163712 -0.130344 
1.903024 0.026069 
1.616267 0.156413 
1.329510 0.234619 
1.016684 0.260688 
0.755996 0.312826 
0.443170 0.338895 
0.182482 0.417101 
-0.104275 0.417101 
-0.364964 0.443170 
-0.625652 0.521376 
-0.886340 0.573514 
