CONTOUR-LINE z=4.599998 
-8.185610 -2.737226 
-7.742440 -3.154327 
-7.533889 -3.310740 
-7.325339 -3.493222 
-6.960375 -3.779979 
-6.491137 -4.118874 
-6.256517 -4.275287 
-6.021898 -4.431700 
-5.761209 -4.562044 
-5.526590 -4.692388 
-5.109489 -4.927007 
-4.483837 -5.239833 
-3.910323 -5.448384 
-3.362878 -5.656934 
-2.815433 -5.839416 
-2.163712 -6.021898 
-1.694473 -6.126173 
-1.147028 -6.256517 
-0.625652 -6.360793 
-0.286757 -6.438999 
0.364964 -6.543274 
0.912409 -6.595412 
1.485923 -6.647550 
2.372263 -6.699687 
2.711158 -6.699687 
3.023983 -6.699687 
3.362878 -6.699687 
3.727842 -6.699687 
4.040668 -6.673618 
4.666319 -6.595412 
5.370177 -6.517205 
5.683003 -6.438999 
6.517205 -6.282586 
6.856100 -6.204380 
7.142857 -6.126173 
7.455683 -6.021898 
7.716371 -5.891554 
7.977059 -5.787278 
8.289886 -5.656934 
8.759124 -5.422315 
9.202294 -5.109489 
9.515120 -4.822732 
9.723671 -4.588112 
9.958290 -4.379562 
10.140772 -4.171011 
10.479667 -3.753910 
10.740355 -3.362878 
10.896768 -3.076121 
11.157455 -2.632951 
11.261731 -2.346194 
11.470282 -1.850886 
11.600626 -1.329510 
11.704901 -0.782065 
11.757038 -0.417101 
11.757038 -0.052138 
11.757038 0.364964 
11.704901 0.703858 
11.600626 0.990615 
11.522419 1.277372 
11.366006 1.616267 
11.157455 1.955162 
10.818561 2.346194 
10.479667 2.659020 
9.932221 3.076121 
9.645464 3.232534 
9.410845 3.362878 
9.098019 3.519291 
8.759124 3.675704 
8.446299 3.779979 
8.107404 3.910323 
7.716371 4.040668 
7.403545 4.144943 
7.116788 4.249218 
6.725756 4.327425 
6.074036 4.457768 
5.291971 4.640250 
4.927007 4.692388 
4.562044 4.744525 
4.118874 4.822732 
3.779979 4.900939 
3.467153 4.953076 
3.180396 5.005214 
2.893639 5.057352 
2.632951 5.057352 
2.320125 5.109489 
1.876955 5.135558 
1.329510 5.161627 
0.677789 5.187696 
0.078206 5.213764 
-0.208551 5.213764 
-0.625652 5.239833 
-1.016684 5.239833 
-1.511992 5.239833 
-1.850886 5.239833 
-2.163712 5.239833 
-2.528676 5.239833 
-2.919708 5.239833 
-3.388947 5.187696 
-3.701773 5.135558 
-4.014598 5.083420 
-4.483837 5.031282 
-4.900939 4.953076 
-5.318039 4.874870 
-5.630866 4.822732 
-5.891554 4.770594 
-6.152242 4.718457 
-6.465068 4.666319 
-6.725756 4.614182 
-7.012513 4.562044 
-7.273201 4.535975 
-7.559958 4.509906 
CONTOUR-LINE z=1.100000 
-7.403545 2.945777 
-7.638165 2.815433 
-7.846715 2.606882 
-8.029197 2.372263 
-8.211679 2.085506 
-8.315954 1.824818 
-8.420229 1.511992 
-8.446299 1.199166 
-8.472367 0.912409 
-8.472367 0.625652 
-8.446299 0.286757 
-8.394160 -0.026069 
-8.289886 -0.338895 
-8.211679 -0.599583 
-8.133472 -0.912409 
-8.055265 -1.173097 
-7.950991 -1.459854 
-7.820646 -1.798749 
-7.638165 -2.033368 
-7.403545 -2.189781 
-7.142857 -2.267987 
-6.882169 -2.267987 
-6.751825 -2.033368 
-6.751825 -1.772680 
-6.777894 -1.485923 
-6.830031 -1.225235 
-6.908238 -0.964546 
-6.986444 -0.625652 
-6.986444 -0.286757 
-6.986444 0.026069 
-6.986444 0.417101 
-6.986444 0.729927 
-6.960375 1.120959 
-6.934307 1.381648 
-6.882169 1.694473 
-6.830031 1.955162 
-6.751825 2.215850 
-6.621481 2.528676 
-6.517205 2.815433 
-6.412930 3.076121 
-6.673618 3.154327 
CONTOUR-LINE z=1.300000 
-7.638165 2.007299 
-7.716371 1.746611 
-7.794578 1.433785 
-7.794578 1.042753 
-7.820646 0.782065 
-7.820646 0.443170 
-7.820646 0.130344 
-7.846715 -0.130344 
-7.846715 -0.443170 
-7.846715 -0.703858 
-7.690302 -0.938478 
-7.455683 -1.068822 
-7.325339 -0.808133 
-7.273201 -0.521376 
-7.247132 -0.260688 
-7.221064 0.026069 
-7.221064 0.338895 
-7.299270 0.625652 
-7.299270 1.016684 
-7.299270 1.303441 
-7.247132 1.564129 
-7.221064 1.824818 
-7.247132 2.085506 
-7.507821 2.189781 
CONTOUR-LINE z=1.300000 
-5.057352 1.303441 
-5.239833 1.094890 
-5.396246 0.834202 
-5.526590 0.521376 
-5.630866 0.208551 
-5.656934 -0.182482 
-5.683003 -0.521376 
-5.683003 -0.834202 
-5.656934 -1.094890 
-5.604797 -1.381648 
-5.526590 -1.642336 
-5.370177 -1.929093 
-5.161627 -2.163712 
-4.953076 -2.346194 
-4.718457 -2.528676 
-4.483837 -2.711157 
-4.249218 -2.841501 
-4.014598 -2.971846 
-3.727842 -2.971846 
-3.675704 -2.711157 
-3.753910 -2.450469 
-3.884254 -2.189781 
-4.014598 -1.929093 
-4.092805 -1.668405 
-4.171011 -1.381648 
-4.223149 -1.068822 
-4.223149 -0.703858 
-4.197080 -0.417101 
-4.197080 -0.104275 
-4.197080 0.208551 
-4.197080 0.495308 
-4.197080 0.834202 
-4.171011 1.120959 
-4.144943 1.381648 
-4.144943 1.668405 
-4.275287 1.903024 
-4.535975 1.876955 
CONTOUR-LINE z=1.400000 
5.865485 1.668405 
5.865485 1.355579 
5.865485 1.068822 
5.891554 0.782065 
5.891554 0.312826 
5.891554 0.026069 
5.891554 -0.312826 
5.865485 -0.703858 
5.839416 -0.964546 
5.761209 -1.277372 
5.709072 -1.538060 
5.656934 -1.798749 
5.604797 -2.085506 
5.552659 -2.372263 
5.474452 -2.685089 
5.344109 -2.971846 
5.213764 -3.206465 
5.031282 -3.415016 
4.822732 -3.623566 
4.588113 -3.884254 
4.405631 -4.092805 
4.197080 -4.249218 
3.962461 -4.379562 
3.727842 -4.535975 
3.571429 -4.770594 
3.806048 -4.900939 
4.092805 -4.900939 
4.353493 -4.900939 
4.614182 -4.822732 
4.927007 -4.744525 
5.213764 -4.640250 
5.474452 -4.562044 
5.787279 -4.457768 
6.100104 -4.379562 
6.386861 -4.301355 
6.699687 -4.171011 
6.986444 -3.988530 
7.168926 -3.779979 
7.403545 -3.545360 
7.638165 -3.232534 
7.846715 -2.971846 
7.977059 -2.632951 
8.081335 -2.372263 
8.159541 -2.085506 
8.237747 -1.746611 
8.263817 -1.485923 
8.289886 -1.225235 
8.342023 -0.886340 
8.342023 -0.521376 
8.315954 -0.156413 
8.211679 0.260688 
8.133472 0.521376 
7.898853 0.964546 
7.768509 1.225235 
7.612096 1.485923 
7.429614 1.824818 
7.273201 2.059437 
7.064651 2.241919 
6.830031 2.372263 
6.543274 2.398332 
6.282586 2.398332 
6.021898 2.346194 
5.839416 2.137643 
CONTOUR-LINE z=1.900000 
6.699687 1.225235 
6.699687 0.938478 
6.699687 0.651721 
6.699687 0.338895 
6.699687 0.000000 
6.699687 -0.391032 
6.699687 -0.677789 
6.699687 -0.938478 
6.647550 -1.251303 
6.569343 -1.511992 
6.491137 -1.798749 
6.360793 -2.085506 
6.230448 -2.320125 
6.074036 -2.554744 
5.917623 -2.763295 
5.761209 -2.997915 
5.578728 -3.284672 
5.448384 -3.545360 
5.396246 -3.806048 
5.656934 -3.884254 
5.917623 -3.832117 
6.256517 -3.701773 
6.517205 -3.519291 
6.751825 -3.336809 
6.908238 -3.102190 
7.142857 -2.763295 
7.273201 -2.476538 
7.377477 -2.111575 
7.429614 -1.772680 
7.481752 -1.485923 
7.507821 -1.225235 
7.507821 -0.912409 
7.507821 -0.625652 
7.481752 -0.338895 
7.455683 0.026069 
7.403545 0.338895 
7.325339 0.625652 
7.247132 0.886340 
7.116788 1.147028 
6.908238 1.329510 
CONTOUR-LINE z=2.400000 
6.986444 -1.094890 
6.960375 -1.381648 
6.882169 -1.668405 
6.830031 -1.929093 
6.725756 -2.241919 
6.647550 -2.502607 
6.908238 -2.372263 
7.038582 -2.137643 
7.142857 -1.850886 
7.168926 -1.590198 
7.168926 -1.303441 
CONTOUR-LINE z=0.700000 
4.457768 3.597497 
4.431700 3.336809 
4.509906 3.076121 
4.640250 2.841501 
4.848801 2.659020 
5.109489 2.580813 
5.370177 2.554744 
5.578728 2.737226 
5.630866 2.997915 
5.552659 3.258603 
5.318039 3.388947 
5.057352 3.493222 
4.770595 3.597497 
CONTOUR-LINE z=1.000000 
4.927007 3.206465 
4.953076 2.919708 
5.213764 2.945777 
CONTOUR-LINE z=0.600000 
9.019813 2.528676 
9.202294 2.294056 
9.410845 2.033368 
9.567258 1.824818 
9.723671 1.590198 
9.854014 1.355579 
9.984359 1.016684 
10.114703 0.703858 
10.166841 0.391032 
10.245047 0.052138 
10.271115 -0.208551 
10.375391 -0.469239 
10.610010 -0.625652 
10.818561 -0.338895 
10.896768 -0.052138 
10.922836 0.260688 
10.870699 0.729927 
10.792492 1.042753 
10.714286 1.303441 
10.610010 1.668405 
10.453597 1.981230 
10.245047 2.294056 
10.036496 2.476538 
9.775808 2.659020 
9.515120 2.815433 
9.228363 2.919708 
CONTOUR-LINE z=0.800000 
10.088634 -0.912409 
10.140772 -1.199166 
10.375391 -1.355579 
10.636079 -1.381648 
10.896768 -1.355579 
10.922836 -1.850886 
10.610010 -2.502607 
9.723671 -3.884254 
8.289886 -5.109489 
7.664234 -5.213764 
8.003128 -4.588112 
8.680918 -3.910323 
9.436913 -2.893639 
9.723671 -2.241919 
9.827946 -1.329510 
9.932221 -0.782065 
10.140772 -0.729927 
CONTOUR-LINE z=2.500000 
-2.137643 -1.303441 
-1.642336 -1.981230 
-1.485923 -2.215850 
-1.251303 -2.346194 
-1.016684 -2.502607 
-0.755996 -2.632951 
-0.495308 -2.789364 
-0.234619 -2.893639 
0.026069 -2.919708 
0.286757 -2.919708 
0.547445 -2.893639 
0.808133 -2.893639 
1.094890 -2.893639 
1.381648 -2.893639 
1.642336 -2.789364 
1.850886 -2.580813 
2.059437 -2.398332 
2.215850 -2.163712 
2.346194 -1.929093 
2.398332 -1.668405 
2.476538 -1.407716 
2.528676 -1.147028 
2.554744 -0.860271 
2.580813 -0.599583 
2.580813 -0.104275 
2.424400 0.729927 
2.085506 1.459854 
1.564129 2.033368 
0.234619 2.424400 
-0.052138 2.372263 
-0.338895 2.372263 
-0.625652 2.372263 
-0.912409 2.372263 
-1.173097 2.372263 
-1.459854 2.346194 
-1.720542 2.241919 
-1.955162 2.085506 
-2.137643 1.876955 
-2.267987 1.616267 
-2.320125 1.329510 
-2.372263 1.068822 
-2.372263 0.755996 
-2.398332 0.495308 
-2.476538 0.208551 
-2.502607 -0.052138 
-2.528676 -0.338895 
-2.502607 -0.599583 
-2.294056 -0.834202 
CONTOUR-LINE z=3.099999 
-0.860271 1.538060 
0.391032 1.616267 
0.990615 1.433785 
1.251303 1.355579 
1.485923 1.199166 
1.642336 0.990615 
1.772680 0.755996 
1.903024 0.521376 
2.033368 0.260688 
2.085506 0.000000 
2.163712 -0.260688 
2.163712 -0.547445 
2.163712 -0.808133 
2.111575 -1.068822 
1.981230 -1.303441 
1.824818 -1.511992 
1.694473 -1.746611 
1.485923 -1.929093 
1.225235 -2.033368 
0.964546 -2.085506 
0.677789 -2.111575 
0.417101 -2.111575 
0.130344 -2.111575 
-0.130344 -2.059437 
-0.417101 -1.981230 
-0.651721 -1.824818 
-0.886340 -1.694473 
-1.094890 -1.511992 
-1.225235 -1.277372 
-1.407716 -1.068822 
-1.538060 -0.834202 
-1.668405 -0.599583 
-1.850886 -0.052138 
-1.850886 0.834202 
-1.381648 1.433785 
CONTOUR-LINE z=3.899999 
1.120959 -0.729927 
1.199166 0.182482 
0.729927 0.808133 
-0.443170 1.016684 
-0.964546 0.729927 
-1.173097 0.312826 
-1.147028 0.052138 
-1.147028 -0.234619 
-0.990615 -0.469239 
-0.651721 -0.964546 
0.130344 -1.199166 
0.677789 -1.329510 
1.042753 -1.147028 
CONTOUR-LINE z=4.299998 
0.443170 -0.469239 
0.547445 0.052138 
0.338895 0.417101 
-0.026069 0.599583 
-0.260688 0.521376 
-0.443170 0.286757 
-0.521376 0.000000 
-0.417101 -0.260688 
0.026069 -0.547445 
CONTOUR-LINE z=1.400000 
2.659020 2.580813 
2.815433 2.867570 
3.284672 2.867570 
3.910323 2.476538 
4.249218 2.085506 
4.457768 1.720542 
4.614182 1.251303 
4.692388 0.703858 
4.744525 -0.104275 
4.640250 -1.120959 
4.431700 -1.459854 
3.962461 -2.215850 
3.649635 -2.189781 
3.623566 -1.929093 
3.858186 -1.433785 
3.962461 -0.808133 
3.962461 0.052138 
3.858186 0.703858 
3.545360 1.329510 
3.050052 1.929093 
2.737226 2.320125 
CONTOUR-LINE z=1.200000 
3.310740 2.085506 
3.206465 2.398332 
3.467153 2.398332 
3.832117 2.189781 
4.040668 1.824818 
4.275287 1.329510 
4.379562 0.729927 
4.562044 -0.130344 
4.457768 -0.521376 
4.379562 -0.990615 
4.171011 -1.511992 
4.014598 -1.225235 
4.144943 -0.651721 
4.144943 -0.078206 
4.092805 0.391032 
3.936392 1.016684 
3.779979 1.459854 
3.519291 1.772680 
3.441084 1.903024 
CONTOUR-LINE z=1.100000 
8.446299 -2.685089 
8.785192 -1.798749 
8.811262 -0.182482 
8.785192 0.078206 
8.706986 0.364964 
8.602711 0.651721 
8.472367 0.912409 
8.342023 1.147028 
8.185610 1.355579 
8.003128 1.590198 
7.794578 1.798749 
7.638165 2.033368 
7.455683 2.241919 
7.273201 2.450469 
7.090720 2.659020 
6.856100 2.789364 
6.595412 2.815433 
6.334723 2.789364 
6.074036 2.737226 
5.865485 2.580813 
5.630866 2.398332 
5.474452 2.085506 
5.448384 1.824818 
5.448384 1.564129 
5.500521 1.303441 
5.552659 1.016684 
5.604797 0.755996 
5.604797 0.469239 
5.630866 0.208551 
5.630866 -0.078206 
5.630866 -0.364964 
5.604797 -0.625652 
5.552659 -0.886340 
5.500521 -1.147028 
5.422315 -1.407716 
5.344109 -1.694473 
5.291971 -1.955162 
5.213764 -2.215850 
5.083420 -2.476538 
4.953076 -2.711157 
4.796663 -2.945777 
4.614182 -3.180396 
4.431700 -3.388947 
4.249218 -3.597497 
4.040668 -3.779979 
3.832117 -3.936392 
3.597497 -4.118874 
3.336809 -4.249218 
3.102190 -4.431700 
2.893639 -4.640250 
2.763295 -4.874870 
2.971846 -5.083420 
3.206465 -5.265902 
3.467153 -5.370177 
3.727842 -5.396246 
4.171011 -5.396246 
5.187696 -5.187696 
5.448384 -5.109489 
5.709072 -5.005214 
5.969760 -4.900939 
6.777894 -4.535975 
7.559958 -3.962461 
8.237747 -3.258603 
CONTOUR-LINE z=1.700000 
6.230448 -0.521376 
6.126173 -1.251303 
6.100104 -1.511992 
6.021898 -1.798749 
5.943691 -2.059437 
5.813347 -2.372263 
5.474452 -3.128258 
5.161627 -3.675704 
5.031282 -4.014598 
4.770595 -4.249218 
4.822732 -4.353493 
5.083420 -4.353493 
5.578728 -4.197080 
5.865485 -4.118874 
6.152242 -4.014598 
6.386861 -3.858186 
6.777894 -3.675704 
7.325339 -3.050052 
7.716371 -2.189781 
7.872784 -1.120959 
7.794578 -0.182482 
7.690302 0.495308 
7.481752 1.120959 
7.038582 1.642336 
6.517205 1.876955 
6.308655 1.746611 
6.230448 1.147028 
6.334723 0.443170 
CONTOUR-LINE z=1.000000 
9.827946 2.059437 
9.958290 1.772680 
10.114703 1.277372 
10.349322 0.651721 
10.427528 0.130344 
10.583941 0.078206 
10.610010 0.208551 
10.557873 1.068822 
10.375391 1.616267 
10.010427 2.137643 
9.671533 2.450469 
CONTOUR-LINE z=1.300000 
10.114703 -1.746611 
10.062565 -2.007299 
9.984359 -2.346194 
9.906152 -2.632951 
9.906152 -2.763295 
10.140772 -2.711157 
10.401460 -2.241919 
10.557873 -1.903024 
10.323254 -1.564129 
CONTOUR-LINE z=1.500000 
9.489051 -3.232534 
9.332638 -3.519291 
9.045881 -3.832117 
8.680918 -4.144943 
8.394160 -4.509906 
8.289886 -4.744525 
8.394160 -4.744525 
8.576642 -4.588112 
8.811262 -4.379562 
9.071950 -4.171011 
9.358707 -3.884254 
9.593327 -3.493222 
9.697601 -3.232534 
CONTOUR-LINE z=1.600000 
-5.161627 -0.104275 
-5.265902 -0.782065 
-5.239833 -1.042753 
-5.213764 -1.303441 
-5.135558 -1.564129 
-4.953076 -1.798749 
-4.744525 -2.007299 
-4.509906 -2.189781 
-4.223149 -2.241919 
-4.223149 -1.955162 
-4.327425 -1.694473 
-4.483837 -1.407716 
-4.535975 -1.094890 
-4.588113 -0.755996 
-4.588113 -0.547445 
-4.588113 -0.260688 
-4.588113 0.391032 
-4.562044 0.729927 
-4.535975 1.094890 
-4.718457 1.120959 
-4.874870 0.964546 
-4.979145 0.834202 
-5.057352 0.703858 
-5.135558 0.573514 
-5.265902 0.312826 
CONTOUR-LINE z=1.800000 
-4.979145 -0.573514 
-5.005214 -0.990615 
-4.796663 -1.433785 
-4.718457 -1.277372 
-4.692388 -0.886340 
-4.744525 -0.312826 
-4.770595 0.573514 
