CONTOUR-LINE z=0.200000 
-6.360793 11.418144 
-5.995829 11.444213 
-5.604797 11.444213 
-5.318039 11.444213 
-5.005214 11.444213 
-4.692388 11.444213 
-4.275287 11.444213 
-3.910323 11.444213 
-3.571429 11.444213 
-3.258603 11.444213 
-2.945777 11.444213 
-2.685089 11.392075 
-2.320125 11.366006 
-2.059437 11.366006 
-1.746611 11.287800 
-1.485923 11.261731 
-1.199166 11.183524 
-0.834202 11.079249 
-0.469239 10.948905 
-0.208551 10.896768 
0.078206 10.792492 
0.364964 10.688217 
0.677789 10.583941 
1.016684 10.453597 
1.355579 10.401460 
1.720542 10.349322 
2.059437 10.323254 
2.398332 10.323254 
2.711158 10.323254 
3.050052 10.323254 
3.467153 10.323254 
3.884254 10.349322 
4.275287 10.401460 
4.588113 10.427528 
4.848801 10.505735 
5.135558 10.531804 
5.422315 10.557873 
5.787279 10.662148 
6.074036 10.740355 
6.360793 10.766423 
6.699687 10.818561 
7.038582 10.922836 
7.377477 11.001042 
7.690302 11.079249 
7.950991 11.105318 
8.315954 11.157455 
8.706986 11.183524 
9.071950 11.235662 
9.410845 11.261731 
9.671533 11.313869 
9.932221 11.313869 
10.245047 11.313869 
10.610010 11.313869 
10.896768 11.339937 
11.157455 11.392075 
11.496350 11.444213 
11.757038 11.496350 
12.174140 11.496350 
12.565172 11.496350 
12.904067 11.496350 
13.269031 11.496350 
13.581856 11.496350 
13.998958 11.496350 
14.494265 11.496350 
14.989573 11.444213 
15.458811 11.339937 
15.849844 11.287800 
16.266945 11.235662 
16.631908 11.183524 
17.022940 11.105318 
17.387903 11.079249 
17.674662 11.001042 
18.013556 10.922836 
18.430656 10.766423 
18.743483 10.662148 
19.030239 10.505735 
19.316998 10.401460 
19.629824 10.245047 
19.942648 10.140772 
20.307611 10.010427 
20.568300 9.932221 
20.855057 9.775808 
21.220020 9.541188 
21.454639 9.384776 
21.715328 9.254432 
21.949947 9.019813 
22.106361 8.785192 
22.314911 8.550573 
22.523462 8.289886 
22.653807 8.055265 
22.784151 7.690302 
22.940563 7.325339 
23.123045 6.934307 
23.201252 6.647550 
23.331594 6.334723 
23.540146 5.943691 
23.696558 5.552659 
23.852972 5.057352 
23.983316 4.588112 
24.113661 4.171011 
24.244003 3.701773 
24.296143 3.232534 
24.374348 2.945777 
24.400417 2.659020 
24.530762 2.267987 
24.582899 1.955162 
24.661106 1.616267 
23.592283 -2.346194 
23.618353 -2.632951 
23.618353 -2.919708 
23.644421 -3.206465 
23.644421 -3.467153 
23.644421 -3.753910 
23.644421 -4.066736 
23.644421 -4.405631 
23.566216 -4.770594 
23.461939 -5.109489 
23.435871 -5.422315 
23.331594 -5.761209 
23.279457 -6.047966 
23.201252 -6.308655 
23.123045 -6.621480 
23.018770 -6.934307 
22.914494 -7.273201 
22.836288 -7.533889 
22.758081 -7.846715 
22.653807 -8.133472 
22.549530 -8.420229 
22.471325 -8.733055 
22.340981 -9.045881 
22.262774 -9.306569 
22.132429 -9.567258 
22.002085 -9.880083 
21.871742 -10.114703 
21.663191 -10.349322 
21.454639 -10.583941 
21.220020 -10.740355 
20.959333 -10.896768 
20.698645 -11.027111 
20.359749 -11.131387 
20.072992 -11.261731 
19.760166 -11.366006 
19.473410 -11.470282 
19.108446 -11.548488 
18.769552 -11.678832 
18.378519 -11.783108 
18.117830 -11.861314 
17.831074 -11.887383 
17.309698 -11.939520 
16.970802 -12.043796 
16.657976 -12.043796 
16.293013 -12.043796 
15.745568 -12.043796 
15.458811 -12.095933 
14.937435 -12.174140 
14.442127 -12.226277 
13.920751 -12.278415 
13.373305 -12.278415 
13.086549 -12.278415 
12.773723 -12.278415 
12.460896 -12.278415 
12.148071 -12.278415 
11.887383 -12.278415 
11.574557 -12.330552 
11.313869 -12.356622 
11.027112 -12.382690 
10.714286 -12.434828 
10.218978 -12.486965 
9.906152 -12.565172 
-4.249218 -11.522419 
-4.535975 -11.522419 
-4.822732 -11.496350 
-5.135558 -11.444213 
-5.448384 -11.418144 
-5.813347 -11.418144 
-6.126173 -11.418144 
-6.517205 -11.418144 
-6.934307 -11.418144 
-7.273201 -11.418144 
-7.664234 -11.392075 
-8.003128 -11.366006 
-8.263817 -11.339937 
-8.628780 -11.313869 
-9.071950 -11.261731 
-9.462982 -11.157455 
-9.827946 -11.131387 
-10.114703 -11.079249 
-10.375391 -11.001042 
-10.688217 -10.948905 
-11.001042 -10.922836 
-11.392076 -10.818561 
-11.652763 -10.740355 
-11.939520 -10.583941 
-12.252346 -10.505735 
-12.591241 -10.427528 
-12.877998 -10.349322 
-13.164755 -10.218978 
-13.503650 -10.062565 
-13.842545 -9.906152 
-14.103232 -9.749740 
-14.389990 -9.593327 
-14.781022 -9.436913 
-15.119917 -9.280500 
-15.458811 -9.150156 
-15.719500 -8.993743 
-15.980187 -8.811261 
-16.214808 -8.680918 
-16.501564 -8.602711 
-16.762253 -8.550573 
-17.101147 -8.472367 
-17.440042 -8.420229 
-17.831074 -8.368092 
-18.222107 -8.315954 
-18.665276 -8.289886 
-18.925964 -8.289886 
-19.212721 -8.289886 
-19.499479 -8.289886 
-19.838373 -8.289886 
-20.177267 -8.237747 
-20.464025 -8.159541 
-20.776852 -8.055265 
-21.037539 -7.846715 
-21.272158 -7.716371 
-21.480709 -7.559958 
-21.689260 -7.273201 
-21.949947 -7.064651 
-22.158499 -6.830031 
-22.367048 -6.543274 
-22.523462 -6.334723 
-22.627737 -6.047966 
-22.705944 -5.735141 
-22.732012 -5.474452 
-22.836288 -5.213764 
-22.914494 -4.953076 
-23.044838 -4.718457 
-23.149115 -4.457768 
CONTOUR-LINE z=0.400000 
-19.030239 -7.429614 
-19.290928 -7.455683 
-19.551617 -7.377477 
-19.812304 -7.325339 
-20.099062 -7.221064 
-20.359749 -7.116788 
-20.594370 -6.986444 
-20.828989 -6.803962 
-21.011471 -6.569343 
-21.167883 -6.334723 
-21.298227 -6.100104 
-21.402502 -5.839416 
-21.532846 -5.578728 
-21.663191 -5.344109 
-21.689260 1.120959 
-20.828989 4.197080 
-17.674662 7.924922 
-11.939520 8.576642 
-3.493222 7.429614 
4.092805 8.342023 
8.342023 9.932221 
8.654849 9.984359 
8.993744 10.010427 
9.332638 10.114703 
9.619395 10.218978 
9.880083 10.245047 
10.245047 10.349322 
10.505735 10.375391 
10.870699 10.401460 
11.131387 10.427528 
11.470282 10.479666 
11.757038 10.479666 
12.069864 10.479666 
12.408759 10.479666 
12.721585 10.505735 
13.034410 10.505735 
13.295099 10.531804 
13.607924 10.531804 
13.920751 10.531804 
14.363921 10.531804 
14.781022 10.531804 
15.041710 10.505735 
15.432742 10.453597 
15.693431 10.401460 
15.954119 10.297185 
16.240875 10.192909 
16.501564 10.062565 
16.814390 9.958290 
17.075079 9.906152 
17.466110 9.775808 
17.726799 9.697601 
18.013556 9.593327 
18.300312 9.462982 
18.534933 9.332638 
18.795620 9.202294 
19.056309 9.045881 
19.316998 8.915537 
19.603754 8.811261 
19.864443 8.680918 
20.072992 8.498436 
20.333681 8.368092 
20.568300 8.237747 
20.802919 8.107404 
20.959333 7.846715 
21.167883 7.612096 
21.324297 7.351408 
21.506779 7.064651 
21.637121 6.830031 
21.819603 6.569343 
21.923880 6.308655 
23.201252 0.860271 
22.340981 -2.789364 
22.028154 -7.221064 
21.220020 -8.993743 
19.734098 -10.218978 
14.389990 -11.053181 
8.211679 -11.366006 
3.571429 -11.313869 
0.573514 -10.844629 
-1.277372 -10.844629 
-3.206465 -10.610010 
-3.467153 -10.610010 
-3.727842 -10.610010 
-4.092805 -10.610010 
-4.405631 -10.610010 
-4.692388 -10.610010 
-4.979145 -10.610010 
-5.239833 -10.610010 
-5.552659 -10.610010 
-5.813347 -10.610010 
-6.074036 -10.557873 
-6.334723 -10.505735 
-6.621481 -10.427528 
-6.934307 -10.349322 
-7.194995 -10.245047 
-7.507821 -10.140772 
-7.794578 -10.062565 
-8.159541 -9.932221 
-8.446299 -9.854014 
-8.733055 -9.775808 
-9.071950 -9.697601 
-9.358707 -9.619395 
-9.619395 -9.567258 
-9.906152 -9.541188 
-10.166841 -9.515120 
-10.479667 -9.489051 
-10.740355 -9.436913 
-11.105318 -9.436913 
-11.392076 -9.436913 
-11.704901 -9.358706 
-11.965590 -9.280500 
-12.200209 -9.150156 
-12.434828 -9.019813 
-12.669447 -8.889468 
-12.982273 -8.733055 
-13.242962 -8.654849 
-13.503650 -8.550573 
-13.790406 -8.472367 
-14.077164 -8.420229 
-14.337852 -8.315954 
-14.546403 -8.159541 
-14.781022 -8.029197 
-15.015641 -7.820646 
-15.224192 -7.638165 
-15.458811 -7.507821 
-15.745568 -7.377477 
-16.214808 -6.908237 
-16.423357 -6.725756 
-16.736183 -6.569343 
-17.022940 -6.517205 
-17.283628 -6.465068 
-17.570385 -6.491137 
-17.831074 -6.569343 
-18.117830 -6.673618 
-18.378519 -6.777894 
-18.639208 -6.908237 
CONTOUR-LINE z=0.600000 
8.133472 8.759124 
6.491137 8.133472 
5.891554 6.699687 
6.047966 6.465068 
6.282586 6.282586 
6.621481 6.100104 
6.908238 5.969760 
7.194995 5.891554 
7.455683 5.865485 
7.742440 5.761209 
8.029197 5.656934 
8.342023 5.578728 
8.602711 5.474452 
8.941606 5.291971 
9.280500 5.135558 
9.567258 4.979145 
9.854014 4.796663 
10.166841 4.640250 
10.427528 4.483837 
10.792492 4.379562 
11.053181 4.249218 
11.339937 4.118874 
11.626695 3.988530 
11.939520 3.858186 
12.200209 3.701773 
12.513035 3.597497 
12.877998 3.467153 
13.242962 3.310740 
13.633994 3.180396 
13.920751 3.102190 
14.207508 2.971846 
14.468196 2.867570 
14.728885 2.711157 
15.041710 2.554744 
15.302399 2.398332 
15.563087 2.215850 
15.797706 2.033368 
16.032326 1.798749 
16.266945 1.590198 
16.501564 1.355579 
16.684046 1.068822 
16.892597 0.808133 
17.075079 0.547445 
17.231491 0.312826 
17.466110 0.078206 
17.674662 -0.104275 
17.909281 -0.312826 
18.169970 -0.521376 
18.430656 -0.677789 
18.691345 -0.755996 
18.952034 -0.886340 
19.264860 -0.964546 
19.603754 -1.068822 
19.942648 -1.147028 
20.281544 -1.225235 
20.542231 -1.251303 
20.855057 -1.251303 
21.115746 -1.199166 
21.428572 -0.938478 
21.637121 -0.651721 
21.715328 -0.391032 
21.819603 -0.104275 
21.897810 0.182482 
21.923880 0.443170 
21.949947 0.729927 
21.949947 1.042753 
21.949947 1.355579 
21.949947 1.616267 
21.923880 1.876955 
21.845673 2.163712 
21.741398 2.476538 
21.689260 2.789364 
21.584984 3.102190 
21.506779 3.362878 
21.376434 3.701773 
21.220020 4.040668 
21.089676 4.327425 
20.881126 4.640250 
20.646507 4.874870 
20.464025 5.083420 
20.307611 5.291971 
20.099062 5.500521 
19.890511 5.735141 
19.734098 6.021898 
19.603754 6.282586 
19.421272 6.491137 
19.186653 6.725756 
18.925964 6.830031 
18.691345 6.986444 
18.404589 7.090719 
18.065693 7.221064 
17.752867 7.377477 
17.518248 7.533889 
17.257561 7.664234 
17.022940 7.794578 
16.736183 7.950991 
16.423357 8.081335 
16.162670 8.211679 
15.901981 8.315954 
15.589155 8.420229 
15.302399 8.524505 
15.015641 8.602711 
14.754953 8.654849 
14.389990 8.785192 
14.077164 8.863400 
13.816476 8.967674 
13.529718 9.045881 
13.242962 9.071950 
12.930136 9.124087 
12.643378 9.150156 
12.330553 9.150156 
12.017727 9.202294 
11.626695 9.202294 
11.339937 9.202294 
11.001042 9.202294 
10.714286 9.202294 
10.453597 9.202294 
10.166841 9.202294 
9.906152 9.124087 
9.645464 9.045881 
9.384776 8.967674 
9.124087 8.863400 
8.837331 8.811261 
CONTOUR-LINE z=0.800000 
19.004171 0.052138 
18.769552 0.182482 
18.534933 0.391032 
18.352451 0.599583 
18.222107 0.834202 
18.039625 1.042753 
17.831074 1.277372 
17.596455 1.485923 
17.413973 1.694473 
17.205421 1.929093 
17.049009 2.163712 
16.866528 2.372263 
16.657976 2.554744 
16.423357 2.737226 
16.188738 2.919708 
15.928050 3.023983 
15.693431 3.180396 
15.458811 3.310740 
15.172054 3.441084 
14.911366 3.545360 
14.650678 3.623566 
14.389990 3.727841 
14.155370 3.858186 
13.894682 3.962461 
13.607924 4.066736 
13.347237 4.197080 
10.036496 5.787278 
8.237747 6.412930 
7.507821 7.455683 
9.541189 8.237747 
12.721585 8.237747 
14.702815 7.012513 
14.937435 6.856100 
16.657976 5.474452 
19.525547 3.858186 
20.411888 1.850886 
20.411888 0.755996 
20.046925 0.338895 
19.812304 0.130344 
19.473410 0.026069 
CONTOUR-LINE z=1.100000 
18.847757 1.094890 
18.691345 1.329510 
18.534933 1.564129 
18.378519 1.772680 
18.169970 2.007299 
17.987488 2.215850 
17.778936 2.372263 
17.570385 2.606882 
17.387903 2.815433 
17.283628 3.076121 
17.257561 3.336809 
17.466110 3.545360 
17.726799 3.597497 
17.987488 3.597497 
18.326382 3.597497 
18.587070 3.597497 
18.821690 3.467153 
19.030239 3.258603 
19.186653 3.023983 
19.316998 2.789364 
19.447342 2.528676 
19.499479 2.241919 
19.551617 1.981230 
19.577684 1.720542 
19.603754 1.459854 
19.603754 1.173097 
19.551617 0.912409 
19.290928 0.860271 
CONTOUR-LINE z=1.100000 
15.954119 3.910323 
15.693431 3.936392 
15.432742 4.040668 
15.119917 4.118874 
14.859228 4.275287 
14.598540 4.431700 
14.337852 4.562044 
14.129301 4.744525 
13.894682 4.927007 
13.686131 5.109489 
13.555787 5.344109 
13.555787 5.656934 
13.581856 5.917623 
13.842545 5.995829 
14.129301 5.995829 
14.389990 5.917623 
14.624609 5.761209 
14.833159 5.578728 
15.119917 5.448384 
15.354536 5.318039 
15.615224 5.213764 
15.875913 5.109489 
16.136600 4.979145 
16.397289 4.822732 
16.657976 4.744525 
16.918665 4.640250 
17.127216 4.431700 
17.127216 4.171011 
16.970802 3.962461 
16.736183 3.806048 
CONTOUR-LINE z=1.100000 
10.870699 7.586027 
10.583941 7.612096 
10.271115 7.586027 
9.984359 7.533889 
9.723671 7.455683 
9.541189 7.247132 
9.541189 6.986444 
9.671533 6.751825 
9.906152 6.569343 
10.166841 6.412930 
10.401460 6.256517 
10.688217 6.152242 
10.948905 6.074035 
11.261731 5.969760 
11.548488 5.943691 
11.809176 5.969760 
12.069864 6.021898 
12.330553 6.047966 
12.591241 6.126173 
12.851929 6.204380 
13.112617 6.334723 
13.190824 6.595412 
13.190824 6.856100 
13.112617 7.116788 
12.877998 7.325339 
12.669447 7.481752 
12.382690 7.533889 
12.122002 7.638165 
11.861314 7.716371 
11.600626 7.742440 
11.313869 7.742440 
CONTOUR-LINE z=1.400000 
10.662148 7.273201 
10.036496 7.168926 
10.297185 6.803962 
10.974974 6.360793 
11.757038 6.360793 
12.460896 6.491137 
12.643378 6.803962 
11.783108 7.194995 
11.261731 7.221064 
CONTOUR-LINE z=1.400000 
18.248175 3.232534 
17.883211 3.076121 
18.352451 2.528676 
18.769552 1.903024 
19.108446 1.564129 
19.186653 2.267987 
18.665276 3.076121 
CONTOUR-LINE z=0.800000 
3.050052 -9.749740 
2.841501 -9.541188 
2.632951 -9.254432 
2.398332 -8.941606 
2.189781 -8.680918 
2.085506 -8.420229 
1.929093 -8.185610 
1.798749 -7.950991 
1.668405 -7.716371 
1.564129 -7.455683 
1.459854 -7.142857 
1.355579 -6.830031 
1.303441 -6.569343 
1.251303 -6.282586 
1.225235 -5.969760 
1.225235 -5.656934 
1.225235 -5.396246 
1.225235 -5.109489 
1.277372 -4.848801 
1.303441 -4.535975 
1.355579 -4.249218 
1.381648 -3.988530 
1.381648 -3.727841 
1.381648 -3.441084 
1.381648 -3.102190 
1.381648 -2.763295 
1.381648 -2.476538 
1.407716 -2.163712 
1.511992 -1.876955 
1.642336 -1.616267 
1.824818 -1.407716 
2.007299 -1.173097 
2.241919 -0.912409 
2.476538 -0.729927 
2.711158 -0.573514 
2.945777 -0.391032 
3.232534 -0.208551 
3.493222 -0.078206 
3.727842 0.078206 
3.988530 0.260688 
4.197080 0.469239 
4.353493 0.703858 
4.509906 0.912409 
4.718457 1.120959 
4.979145 1.303441 
5.265902 1.433785 
5.552659 1.511992 
5.865485 1.564129 
6.178311 1.616267 
6.465068 1.668405 
6.725756 1.668405 
7.012513 1.746611 
7.351408 1.772680 
7.638165 1.772680 
7.898853 1.772680 
8.211679 1.772680 
8.498436 1.772680 
8.811262 1.772680 
9.124087 1.772680 
9.436913 1.772680 
9.775808 1.772680 
10.140772 1.772680 
10.479667 1.772680 
10.740355 1.746611 
11.001042 1.720542 
11.313869 1.642336 
11.626695 1.538060 
11.913451 1.485923 
12.200209 1.381648 
12.460896 1.225235 
12.721585 1.094890 
12.982273 0.912409 
13.216892 0.755996 
13.451512 0.573514 
13.790406 0.391032 
14.025026 0.234619 
14.285714 0.026069 
14.520333 -0.130344 
14.807091 -0.312826 
15.041710 -0.443170 
15.328467 -0.547445 
15.563087 -0.677789 
15.875913 -0.808133 
16.162670 -0.964546 
16.553701 -1.094890 
16.840458 -1.225235 
17.101147 -1.407716 
17.361835 -1.590198 
17.596455 -1.720542 
17.831074 -2.007299 
18.091763 -2.267987 
18.300312 -2.476538 
18.561001 -2.737226 
18.743483 -3.023983 
18.978102 -3.362878 
19.134516 -3.597497 
19.264860 -3.858186 
19.369135 -4.144943 
19.447342 -4.457768 
19.499479 -4.718457 
19.525547 -4.979145 
19.577684 -5.318039 
19.577684 -5.578728 
19.577684 -5.891554 
19.577684 -6.230448 
19.577684 -6.491137 
19.577684 -6.777894 
19.525547 -7.038582 
19.369135 -7.273201 
19.160583 -7.507821 
18.899897 -7.742440 
18.691345 -7.924922 
18.534933 -8.159541 
18.300312 -8.315954 
18.065693 -8.498436 
17.805006 -8.628780 
17.518248 -8.785192 
17.205421 -8.941606 
16.892597 -9.071950 
16.579771 -9.150156 
16.266945 -9.254432 
16.006256 -9.306569 
15.719500 -9.332638 
15.406673 -9.384776 
15.041710 -9.489051 
14.676746 -9.619395 
14.259645 -9.723670 
13.972888 -9.801877 
13.607924 -9.906152 
13.269031 -9.906152 
12.930136 -9.906152 
12.617310 -9.906152 
12.304483 -9.958290 
12.017727 -9.958290 
11.730969 -9.958290 
11.366006 -9.958290 
11.079249 -9.958290 
10.792492 -9.958290 
10.349322 -9.958290 
10.036496 -9.958290 
9.671533 -9.958290 
9.332638 -9.958290 
8.967674 -9.958290 
8.628780 -9.958290 
8.185610 -9.958290 
7.716371 -9.958290 
7.325339 -9.958290 
7.012513 -9.958290 
6.673618 -9.958290 
6.412930 -9.958290 
6.126173 -9.958290 
5.813347 -9.958290 
5.526590 -10.010427 
5.239833 -10.010427 
4.979145 -10.010427 
4.718457 -10.010427 
4.457768 -10.010427 
4.197080 -10.010427 
3.910323 -10.010427 
CONTOUR-LINE z=1.100000 
3.701773 -9.280500 
3.441084 -9.150156 
3.206465 -8.993743 
3.050052 -8.759124 
2.893639 -8.524505 
2.763295 -8.289886 
2.659020 -8.029197 
2.528676 -7.794578 
2.450469 -7.507821 
2.346194 -7.221064 
2.294056 -6.934307 
2.215850 -6.647550 
2.163712 -6.386861 
2.111575 -6.126173 
2.163712 -2.267987 
4.457768 -0.234619 
5.735141 0.651721 
8.602711 0.990615 
11.913451 0.000000 
13.998958 -1.824818 
16.162670 -3.388947 
16.449427 -3.571429 
17.857143 -4.822732 
18.039625 -5.135558 
18.352451 -6.882169 
16.188738 -8.159541 
12.043796 -8.915537 
9.384776 -9.176225 
6.074036 -9.176225 
4.614182 -9.358706 
CONTOUR-LINE z=1.400000 
5.995829 -8.446299 
3.779979 -8.394160 
3.023983 -7.038582 
2.789364 -5.370177 
2.789364 -4.953076 
2.789364 -4.666319 
2.789364 -4.405631 
2.789364 -4.118874 
2.789364 -3.806048 
2.841501 -3.545360 
2.945777 -3.284672 
3.128259 -3.050052 
3.310740 -2.841501 
3.545360 -2.606882 
3.779979 -2.476538 
4.040668 -2.294056 
4.275287 -2.163712 
4.535975 -2.007299 
4.796663 -1.824818 
5.083420 -1.616267 
5.344109 -1.407716 
5.552659 -1.225235 
5.813347 -1.094890 
6.100104 -1.016684 
6.386861 -0.964546 
6.673618 -0.938478 
6.934307 -0.938478 
7.299270 -0.938478 
7.586027 -0.938478 
7.950991 -0.938478 
8.289886 -0.938478 
8.576642 -0.938478 
8.837331 -0.964546 
9.150156 -1.068822 
9.410845 -1.199166 
9.697601 -1.355579 
9.958290 -1.459854 
10.323254 -1.616267 
10.557873 -1.772680 
10.870699 -1.903024 
11.157455 -2.085506 
11.496350 -2.241919 
11.783108 -2.398332 
12.017727 -2.528676 
12.252346 -2.659020 
12.513035 -2.841501 
12.773723 -2.997915 
13.008342 -3.154327 
13.295099 -3.310740 
13.529718 -3.467153 
13.764338 -3.623566 
13.998958 -3.779979 
14.363921 -3.936392 
14.650678 -4.066736 
15.015641 -4.275287 
15.354536 -4.457768 
15.719500 -4.666319 
16.032326 -4.822732 
16.345152 -4.953076 
16.605839 -5.161627 
16.814390 -5.318039 
17.022940 -5.552659 
17.179354 -5.813347 
17.179354 -6.100104 
17.153284 -6.360793 
16.892597 -6.569343 
16.631908 -6.647550 
16.345152 -6.725756 
16.084463 -6.830031 
15.797706 -6.882169 
15.484880 -6.934307 
15.224192 -6.986444 
14.911366 -7.038582 
14.650678 -7.038582 
14.337852 -7.064651 
13.972888 -7.168926 
13.607924 -7.273201 
13.321168 -7.351408 
13.034410 -7.403545 
12.747654 -7.507821 
12.382690 -7.612096 
12.069864 -7.690302 
11.809176 -7.742440 
11.496350 -7.768509 
11.209594 -7.820646 
10.922836 -7.898853 
10.610010 -8.003128 
10.349322 -8.029197 
10.088634 -8.133472 
9.801877 -8.185610 
9.515120 -8.263817 
9.254432 -8.315954 
8.993744 -8.342023 
8.706986 -8.394160 
8.368092 -8.420229 
8.081335 -8.446299 
7.820646 -8.446299 
7.533889 -8.446299 
7.247132 -8.446299 
6.986444 -8.472367 
CONTOUR-LINE z=1.700000 
4.796663 -7.638165 
4.535975 -7.559958 
4.275287 -7.403545 
4.066736 -7.142857 
3.936392 -6.882169 
3.779979 -6.621480 
3.753910 -6.334723 
3.727842 -6.074035 
3.727842 -5.761209 
3.727842 -5.500521 
3.753910 -5.239833 
3.779979 -4.979145 
3.910323 -4.718457 
3.962461 -4.431700 
4.066736 -4.171011 
4.223149 -3.884254 
4.353493 -3.649635 
4.588113 -3.493222 
4.848801 -3.310740 
5.109489 -3.206465 
5.396246 -3.128258 
5.709072 -3.050052 
5.995829 -2.971846 
6.282586 -2.893639 
6.543274 -2.815433 
6.856100 -2.789364 
7.116788 -2.763295 
7.403545 -2.763295 
7.690302 -2.763295 
7.950991 -2.763295 
8.211679 -2.789364 
8.524505 -2.893639 
8.837331 -2.997915 
9.124087 -3.102190 
9.410845 -3.180396 
9.645464 -3.310740 
9.880083 -3.441084 
10.166841 -3.623566 
10.453597 -3.753910 
10.740355 -3.884254 
11.001042 -3.988530 
11.235662 -4.118874 
11.470282 -4.301355 
11.626695 -4.535975 
11.678832 -4.822732 
11.678832 -5.083420 
11.678832 -5.344109 
11.626695 -5.630866 
11.496350 -5.891554 
11.261731 -6.152242 
11.027112 -6.334723 
10.792492 -6.491137 
10.557873 -6.647550 
10.245047 -6.803962 
9.958290 -6.882169 
9.671533 -6.986444 
9.358707 -7.064651 
9.019813 -7.168926 
8.759124 -7.194995 
8.472367 -7.247132 
8.029197 -7.299270 
7.768509 -7.377477 
7.481752 -7.377477 
7.194995 -7.377477 
6.934307 -7.377477 
6.621481 -7.481752 
6.360793 -7.507821 
6.100104 -7.586027 
5.839416 -7.690302 
CONTOUR-LINE z=2.100000 
5.526590 -6.412930 
5.265902 -6.386861 
5.083420 -6.178311 
5.005214 -5.917623 
4.900939 -5.656934 
4.822732 -5.370177 
4.796663 -5.109489 
4.796663 -4.822732 
4.927007 -4.535975 
5.109489 -4.275287 
5.370177 -4.118874 
5.656934 -4.014598 
5.917623 -3.910323 
6.178311 -3.779979 
6.647550 -3.779979 
6.986444 -3.779979 
7.299270 -3.753910 
7.586027 -3.727841 
7.846715 -3.727841 
8.133472 -3.727841 
8.420229 -3.727841 
8.706986 -3.753910 
8.993744 -3.858186 
9.306569 -3.936392 
9.567258 -4.040668 
9.827946 -4.171011 
10.062565 -4.379562 
10.218978 -4.614182 
10.349322 -4.874870 
10.375391 -5.135558 
10.375391 -5.422315 
10.323254 -5.709072 
10.062565 -5.891554 
9.775808 -6.047966 
9.515120 -6.126173 
9.254432 -6.204380 
8.967674 -6.282586 
8.706986 -6.308655 
8.446299 -6.360793 
8.159541 -6.386861 
7.898853 -6.438999 
7.612096 -6.438999 
7.325339 -6.465068 
7.038582 -6.465068 
6.751825 -6.465068 
6.465068 -6.465068 
6.204380 -6.465068 
5.917623 -6.517205 
CONTOUR-LINE z=1.800000 
12.825860 -4.666319 
13.086549 -4.692388 
13.477581 -4.718457 
13.816476 -4.796663 
14.103232 -4.848801 
14.363921 -4.900939 
14.624609 -4.979145 
14.885297 -5.083420 
15.093848 -5.239833 
15.328467 -5.396246 
15.537018 -5.604796 
15.458811 -5.865485 
15.250260 -6.047966 
14.963504 -6.152242 
14.676746 -6.230448 
14.416059 -6.256517 
14.155370 -6.308655 
13.868613 -6.308655 
13.607924 -6.308655 
13.347237 -6.282586 
13.086549 -6.152242 
12.851929 -5.995829 
12.669447 -5.787278 
12.565172 -5.526590 
12.539104 -5.265902 
12.617310 -5.005214 
CONTOUR-LINE z=2.200000 
13.321168 -5.109489 
13.190824 -5.344109 
13.216892 -5.604796 
13.451512 -5.735141 
13.712200 -5.787278 
13.972888 -5.813347 
14.233577 -5.787278 
14.181439 -5.474452 
13.998958 -5.265902 
