CONTOUR-LINE z=0.200000 
2.450469 9.827946 
2.163712 9.775808 
1.824818 9.749740 
1.433785 9.671533 
1.173097 9.645464 
0.860271 9.593327 
0.469239 9.567258 
0.078206 9.489051 
-0.286757 9.436913 
-0.677789 9.436913 
-1.042753 9.410845 
-1.355579 9.410845 
-1.694473 9.358706 
-2.059437 9.306569 
-2.346194 9.280500 
-2.737226 9.202294 
-3.023983 9.150156 
-3.284672 9.124087 
-3.597497 9.071950 
-3.962461 9.045881 
-4.327425 8.967674 
-4.640250 8.915537 
-4.927007 8.889468 
-5.187696 8.811261 
-5.526590 8.733055 
-5.865485 8.602711 
-6.126173 8.576642 
-6.438999 8.498436 
-6.725756 8.420229 
-7.064651 8.315954 
-7.325339 8.237747 
-7.586027 8.185610 
-7.872784 8.081335 
-8.185610 7.977059 
-8.472367 7.872784 
-8.837331 7.742440 
-9.098019 7.664234 
-9.358707 7.559958 
-9.619395 7.455683 
-9.906152 7.351408 
-10.166841 7.273201 
-10.401460 7.142857 
-10.662148 7.038582 
-10.948905 6.934307 
-11.209594 6.751825 
-11.470282 6.621480 
-11.704901 6.465068 
-11.939520 6.308655 
-12.148071 6.152242 
-12.382690 6.021898 
-12.617310 5.813347 
-12.851929 5.630866 
-13.060480 5.474452 
-13.269031 5.291971 
-13.529718 5.135558 
-13.738269 4.953076 
-13.972888 4.770594 
-14.207508 4.588112 
-14.468196 4.405631 
-14.702815 4.275287 
-14.937435 4.118874 
-15.145986 3.936392 
-15.302399 3.727841 
-15.354536 3.441084 
-15.354536 3.154327 
-15.250260 2.867570 
-15.119917 2.606882 
-14.963504 2.346194 
-14.754953 2.137643 
-14.598540 1.929093 
-14.337852 1.694473 
-14.103232 1.459854 
-13.842545 1.329510 
-13.555787 1.251303 
-13.295099 1.173097 
-13.034410 1.147028 
-12.747654 1.094890 
-12.460896 1.094890 
-12.122002 1.094890 
-11.835245 1.068822 
-11.522419 1.068822 
-11.209594 1.068822 
-10.896768 1.068822 
-10.610010 1.068822 
-10.297185 1.068822 
-10.036496 1.068822 
-9.723671 1.068822 
-9.384776 1.016684 
-9.098019 0.964546 
-8.811262 0.886340 
-8.472367 0.808133 
-8.185610 0.677789 
-7.898853 0.521376 
-7.638165 0.391032 
-7.403545 0.234619 
-7.142857 0.104275 
-6.882169 -0.052138 
-6.621481 -0.182482 
-6.412930 -0.364964 
-6.204380 -0.547445 
-5.995829 -0.782065 
-5.839416 -0.990615 
-5.630866 -1.173097 
-5.474452 -1.407716 
-5.318039 -1.616267 
-5.161627 -1.850886 
-4.979145 -2.059437 
-4.848801 -2.346194 
-4.692388 -2.580813 
-4.614182 -2.841501 
-4.457768 -3.154327 
-4.379562 -3.415016 
-4.249218 -3.675704 
-4.171011 -3.936392 
-4.066736 -4.197080 
-3.936392 -4.457768 
-3.832117 -4.718457 
-3.675704 -4.979145 
-3.545360 -5.265902 
-3.467153 -5.526590 
-3.336809 -5.761209 
-3.232534 -6.021898 
-2.346194 -6.438999 
-2.085506 -6.543274 
-1.850886 -6.725756 
-1.642336 -6.934307 
-1.511992 -7.168926 
CONTOUR-LINE z=0.400000 
12.773723 -6.803962 
12.539104 -6.986444 
12.382690 -7.194995 
12.174140 -7.429614 
11.991658 -7.794578 
11.887383 -8.081335 
11.809176 -8.420229 
11.757038 -8.680918 
11.704901 -8.941606 
11.704901 -9.202294 
11.730969 -9.515120 
11.913451 -9.723670 
12.069864 -10.010427 
12.278415 -10.192909 
12.539104 -10.401460 
12.799791 -10.505735 
13.060480 -10.557873 
13.347237 -10.636079 
13.607924 -10.662148 
13.868613 -10.662148 
14.181439 -10.662148 
14.468196 -10.662148 
14.754953 -10.636079 
15.119917 -10.583941 
15.484880 -10.531804 
15.745568 -10.479666 
16.032326 -10.401460 
16.293013 -10.349322 
16.605839 -10.323254 
16.866528 -10.323254 
17.179354 -10.245047 
17.466110 -10.245047 
17.726799 -10.245047 
18.091763 -10.245047 
18.352451 -10.245047 
18.743483 -10.245047 
19.056309 -10.245047 
19.316998 -10.192909 
19.473410 -9.906152 
19.525547 -9.567258 
19.525547 -9.306569 
19.499479 -9.045881 
19.421272 -8.759124 
19.264860 -8.524505 
19.056309 -8.342023 
18.847757 -8.107404 
18.561001 -7.898853 
18.326382 -7.716371 
18.039625 -7.559958 
17.700729 -7.455683 
17.387903 -7.351408 
17.075079 -7.221064 
16.736183 -7.116788 
16.475494 -7.038582 
16.162670 -7.038582 
15.901981 -7.038582 
15.641293 -7.038582 
15.354536 -7.038582 
14.989573 -7.064651 
14.702815 -7.064651 
14.416059 -7.064651 
14.155370 -7.064651 
13.894682 -7.012513 
13.633994 -6.934307 
13.373305 -6.882169 
13.190824 -6.882169 
CONTOUR-LINE z=0.500000 
18.222107 0.547445 
18.065693 0.338895 
17.831074 -0.078206 
17.648592 -0.338895 
17.492180 -0.599583 
17.257561 -0.860271 
17.101147 -1.120959 
16.892597 -1.381648 
16.684046 -1.616267 
16.449427 -1.850886 
16.293013 -2.059437 
16.084463 -2.294056 
16.006256 -2.554744 
16.006256 -2.841501 
16.006256 -3.128258 
16.058393 -3.388947 
16.214808 -3.649635 
16.397289 -3.884254 
16.553701 -4.144943 
16.762253 -4.353493 
16.970802 -4.562044 
17.179354 -4.796663 
17.361835 -5.057352 
17.544317 -5.265902 
17.778936 -5.474452 
17.987488 -5.656934 
18.196037 -5.839416 
18.430656 -5.969760 
18.639208 -6.126173 
18.873827 -6.256517 
19.108446 -6.386861 
19.369135 -6.543274 
19.655891 -6.699687 
19.890511 -6.856100 
20.177267 -6.986444 
20.490093 -7.142857 
20.750782 -7.221064 
21.011471 -7.247132 
21.272158 -7.194995 
21.506779 -7.012513 
21.689260 -6.777894 
21.871742 -6.569343 
22.002085 -6.334723 
22.158499 -6.074035 
22.210636 -5.813347 
22.314911 -5.552659 
22.393118 -5.291971 
22.445255 -5.005214 
22.471325 -4.718457 
22.471325 -4.431700 
22.471325 -4.066736 
22.471325 -3.806048 
22.471325 -3.545360 
22.419188 -3.232534 
22.340981 -2.919708 
22.262774 -2.659020 
22.158499 -2.372263 
22.080292 -2.085506 
21.976017 -1.824818 
21.871742 -1.538060 
21.819603 -1.225235 
21.715328 -0.860271 
21.637121 -0.547445 
21.558916 -0.208551 
21.506779 0.104275 
21.428572 0.417101 
21.376434 0.677789 
21.298227 0.938478 
21.246090 1.251303 
21.167883 1.538060 
21.089676 1.824818 
21.037539 2.111575 
20.933264 2.372263 
20.855057 2.632951 
20.776852 2.893639 
20.646507 3.128258 
20.385818 3.232534 
20.125130 3.154327 
19.890511 3.023983 
19.629824 2.841501 
19.369135 2.659020 
19.134516 2.502607 
18.925964 2.320125 
18.795620 2.059437 
18.665276 1.798749 
18.561001 1.511992 
18.456726 1.251303 
18.404589 0.990615 
CONTOUR-LINE z=0.800000 
0.990615 -9.619395 
0.729927 -9.567258 
0.495308 -9.384776 
0.286757 -9.202294 
0.104275 -8.941606 
-0.052138 -8.680918 
-0.208551 -8.420229 
-0.338895 -8.185610 
-0.469239 -7.950991 
-0.573514 -7.690302 
-0.703858 -7.455683 
-0.808133 -7.194995 
-0.938478 -6.960375 
-1.068822 -6.699687 
-1.199166 -6.438999 
-1.381648 -6.204380 
-1.564129 -5.995829 
-1.746611 -5.787278 
-1.955162 -5.604796 
-2.189781 -5.448384 
-2.424400 -5.239833 
-2.632951 -5.057352 
-2.815433 -4.822732 
-2.997915 -4.588112 
-3.076121 -4.301355 
-3.180396 -4.014598 
-3.336809 -3.701773 
-3.493222 -3.362878 
-3.623566 -3.102190 
-3.753910 -2.867570 
-3.884254 -2.606882 
-4.066736 -2.346194 
-4.197080 -2.111575 
-4.353493 -1.876955 
-4.483837 -1.590198 
-4.640250 -1.329510 
-4.796663 -1.042753 
-4.953076 -0.808133 
-5.109489 -0.573514 
-5.239833 -0.312826 
-5.370177 -0.078206 
-5.526590 0.182482 
-5.683003 0.443170 
-5.891554 0.651721 
-6.074036 0.886340 
-6.256517 1.094890 
-6.491137 1.251303 
-6.751825 1.407716 
-7.038582 1.538060 
-7.325339 1.642336 
-7.586027 1.746611 
-7.846715 1.824818 
-8.107404 1.824818 
-8.446299 1.876955 
-8.706986 1.929093 
-8.993744 1.929093 
-9.306569 1.955162 
-9.619395 1.955162 
-9.906152 1.955162 
-10.218978 1.929093 
-10.505735 1.903024 
-10.792492 1.850886 
-11.053181 1.798749 
-11.313869 1.772680 
-11.600626 1.772680 
-11.887383 1.772680 
-12.148071 1.772680 
-12.434828 1.772680 
-12.695517 1.772680 
-12.956204 1.824818 
-13.242962 1.929093 
-13.503650 1.981230 
-13.764338 2.085506 
-13.998958 2.215850 
-14.207508 2.398332 
-14.363921 2.659020 
-14.520333 2.893639 
-14.624609 3.154327 
-14.650678 3.415016 
-14.650678 3.701773 
-14.494265 3.936392 
-14.259645 4.092805 
-14.051095 4.275287 
-13.816476 4.431700 
-13.607924 4.614182 
-13.347237 4.718457 
-13.086549 4.822732 
-12.851929 4.953076 
-12.591241 5.109489 
-12.356622 5.239833 
-12.095933 5.422315 
-11.835245 5.604796 
-11.600626 5.787278 
-11.366006 5.969760 
-11.131387 6.100104 
-10.896768 6.256517 
-10.662148 6.412930 
-10.401460 6.517205 
-10.166841 6.647550 
-9.906152 6.751825 
-9.645464 6.856100 
-9.358707 6.960375 
-9.071950 7.038582 
-8.811262 7.116788 
-8.498436 7.194995 
-8.185610 7.299270 
-7.924922 7.351408 
-7.664234 7.429614 
-7.377477 7.507821 
-7.116788 7.559958 
-6.856100 7.638165 
-6.543274 7.742440 
-6.256517 7.768509 
-5.995829 7.872784 
-5.735141 7.950991 
-5.448384 8.029197 
-5.187696 8.055265 
-4.927007 8.107404 
-4.562044 8.211679 
-4.301355 8.263817 
-4.040668 8.315954 
-3.779979 8.394160 
-3.519291 8.472367 
-3.258603 8.524505 
-2.997915 8.550573 
-2.737226 8.602711 
-2.424400 8.654849 
-2.163712 8.680918 
-1.876955 8.706986 
-1.616267 8.733055 
-1.329510 8.785192 
-0.990615 8.837331 
-0.651721 8.863400 
-0.364964 8.889468 
-0.078206 8.941606 
0.234619 8.967674 
0.573514 9.045881 
0.860271 9.071950 
1.147028 9.098019 
1.590198 9.098019 
1.981230 9.098019 
2.372263 9.150156 
2.632951 9.176225 
2.945777 9.176225 
3.258603 9.176225 
3.519291 9.176225 
3.779979 9.176225 
4.171011 9.176225 
4.431700 9.176225 
4.900939 9.176225 
5.187696 9.176225 
5.552659 9.176225 
5.865485 9.176225 
6.152242 9.176225 
6.569343 9.176225 
6.986444 9.176225 
7.299270 9.176225 
7.716371 9.176225 
8.029197 9.176225 
8.315954 9.176225 
8.602711 9.176225 
8.889468 9.176225 
9.202294 9.176225 
9.489051 9.176225 
9.906152 9.150156 
10.271115 9.098019 
10.557873 9.019813 
10.870699 8.941606 
11.183524 8.889468 
11.418144 8.759124 
11.652763 8.628780 
12.095933 8.394160 
12.434828 8.342023 
12.773723 8.211679 
13.060480 8.133472 
13.321168 8.055265 
13.633994 8.003128 
13.946819 7.898853 
14.259645 7.820646 
14.494265 7.690302 
14.754953 7.559958 
15.041710 7.455683 
15.589155 7.221064 
15.928050 7.090719 
16.188738 6.986444 
16.397289 6.751825 
16.527634 6.465068 
16.814390 6.126173 
16.970802 5.813347 
17.179354 5.578728 
17.335766 5.344109 
17.466110 5.057352 
17.596455 4.770594 
17.674662 4.483837 
17.674662 4.197080 
17.674662 3.884254 
17.622524 3.597497 
17.413973 3.206465 
17.231491 2.919708 
17.101147 2.685089 
16.944735 2.450469 
16.710115 2.111575 
16.527634 1.903024 
16.345152 1.668405 
16.162670 1.459854 
16.006256 1.225235 
15.823774 0.990615 
15.667362 0.755996 
15.484880 0.547445 
15.302399 0.338895 
15.041710 0.130344 
14.807091 -0.078206 
14.572472 -0.260688 
14.259645 -0.495308 
13.972888 -0.729927 
13.686131 -0.990615 
13.477581 -1.173097 
13.269031 -1.381648 
13.034410 -1.538060 
12.851929 -1.746611 
12.695517 -2.033368 
12.486965 -2.346194 
12.356622 -2.632951 
12.200209 -2.893639 
12.122002 -3.154327 
11.991658 -3.415016 
11.861314 -3.675704 
11.730969 -3.910323 
11.548488 -4.144943 
11.366006 -4.457768 
11.183524 -4.666319 
11.001042 -4.900939 
10.870699 -5.187696 
10.688217 -5.422315 
10.531804 -5.656934 
10.349322 -5.917623 
10.192909 -6.178311 
10.036496 -6.491137 
9.880083 -6.725756 
9.671533 -7.012513 
9.436913 -7.221064 
9.176226 -7.429614 
8.993744 -7.664234 
8.811262 -7.872784 
8.602711 -8.029197 
8.342023 -8.263817 
8.081335 -8.394160 
7.846715 -8.550573 
7.586027 -8.628780 
7.273201 -8.733055 
7.012513 -8.811261 
6.673618 -8.889468 
6.360793 -8.993743 
6.047966 -9.098019 
5.813347 -9.228363 
5.578728 -9.358706 
5.344109 -9.489051 
5.031282 -9.567258 
4.744525 -9.645464 
4.483837 -9.723670 
4.197080 -9.775808 
3.910323 -9.827946 
3.571429 -9.906152 
3.310740 -9.932221 
3.050052 -10.036496 
2.789364 -10.088634 
2.476538 -10.114703 
2.189781 -10.114703 
1.929093 -10.088634 
1.668405 -9.906152 
CONTOUR-LINE z=1.200000 
1.511992 -8.941606 
1.225235 -8.863400 
0.990615 -8.680918 
0.729927 -8.472367 
0.521376 -8.315954 
